,asin,text,rating,time
406,B000KPIHQ4,right tell suggest orthotic scholl figure web remove running shoe replace insert particular design ebert thumb,5,1401840000
407,B000KPIHQ4,insole replace expect strong lightweight brown arrive crush tear open box actual appear actual arrive,3,1395532800
408,B000KPIHQ4,pain difficult walking sound least advil inexpensive hope drastic current first entire involve felt break gradual hobble old shoe insert worth,5,1388448000
409,B000KPIHQ4,heel read several amaze shoe casual wish,5,1383523200
410,B000KPIHQ4,recommend unable,1,1375747200
411,B000KPIHQ4,begin suffer stop recommend insole immediate continue pain noticed immediate removable absorb last long recommend,5,1370563200
412,B000KPIHQ4,insole expensive shipping incorrect right ups,4,1369440000
413,B000KPIHQ4,walk hurt stop walking end blue shoe shoe overcome prevent,5,1360627200
414,B000KPIHQ4,high suffer stabbing athletic high spend suggest simple wet foot high husband online comfortable right tell supported recommend high best,5,1351296000
415,B000KPIHQ4,longer foot horrible,1,1343779200
416,B000KPIHQ4,uncomfortable saucony athletic positive shoe high narrow narrow green insert wide arch due insert bed left insert tilt instep insert contact left wide wide equivalent active develop leg fatigue shoe less width toe narrow short correct short bed shoe toe insert uncomfortable particular incompatible indicate allow used disappointed ruin insert,3,1335657600
417,B000KPIHQ4,daily arch send stand sell similar worth,2,1334188800
418,B000KPIHQ4,sensitive painful bed stoodup several cause april walk gravel afghanistan damage right worst immediate reccommended orthotic reveal several varied pay arrive less desperate walking standing become un bearable become worth additional custom save prevented future constant running orthotic thank thank thick connective arch calcaneus painful,5,1293580800
419,B000KPIHQ4,spend scholls ok fail provide enough uncomfortable whole flat foot spend plenty follow first impressed uncomfortable felt shoe continue break stop old hurt switch couple first break least increase wearing patient least full require insole wide enough worth inexpensive huge financial quick easy update rid old insole comfortable different start tear recommend minimize continue update offer positive update replace pair straight hard strange feeling comfortable shape sure replace stay sneaker entire rotate dress rotate prevent,5,1291075200
420,B000KPIHQ4,flat,4,1285200000
421,B000KPIHQ4,excellent recommend spur tight,4,1281312000
422,B000KPIHQ4,pleased flat due powerstep,5,1268611200
423,B000LIASOE,old helmet provide attach son happy green correct old,5,1478131200
424,B000LKETU6,label like shirt miss star harsh,1,1510099200
425,B000LKETU6,recommend,5,1508630400
426,B000LKETU6,defective ribbed front defect drycleaned unable,1,1507939200
427,B000LKETU6,disappointed sleeve finish several brown wedding coming,1,1505001600
428,B000LKETU6,arrive soil soil black,1,1503532800
429,B000LKETU6,open launder whole,1,1455408000
430,B000LKETU6,collar noticeable choose soak stain remove overnight collar disappear excellent,3,1446595200
431,B000LKETU6,appear excellent,5,1445472000
432,B000LKETU6,short length full build opt winged tux son wed,2,1432339200
433,B000LKETU6,collar fourth short eighth obvious unused expect heavy weight fatal,3,1425254400
434,B000LKETU6,neck fine neil incorrect,1,1424908800
435,B000LKETU6,sharp,5,1421625600
436,B000LKETU6,last minute usual shirt stick prime arrive dry clean next following bow tie sharp overpriced teen,5,1399420800
437,B000LKETU6,press unusable expire stick,1,1365206400
438,B000LKETU6,arrive plastic,2,1361318400
439,B000LKK09U,shirt quality deliver recent neck label likely,3,1518566400
440,B000LKK09U,forget dry last dry clean prime overall shirt wing fold weight flimsy heavy arm collar tedious extra snug knot overall,4,1506729600
441,B000LKK09U,high material actual inch pretty sure lose free,4,1476748800
442,B000LKK09U,excellent due regular slim cut regular,5,1420416000
443,B000LKK09U,laydown wing collar usual fair easy open,2,1394582400
444,B000LKK09U,perfect defective right saw,2,1375747200
445,B000ML9S14,shawl shawl disappointed shawl,2,1450137600
446,B000MQFSTU,mislead scarf poor disappointed believe happy,1,1480377600
447,B000MQFSTU,soft luxurious,1,1440374400
448,B000MQFSTU,seller realize prime fair understood,3,1427673600
449,B000MQFSTU,scarf careful thin weightless aware actual,2,1395619200
450,B000MQFSTU,satisfy warn future previous label felt disappointed advise,1,1369699200
451,B000MQFSTU,read cant remember old sure learn mm scarf final recommend silk scarf soft intact stitch weight soft compare silk scarf soft scarf superior smooth textured hair scarf describe fast clear wrapping include sure scarf dry clean believe upset clear clear extra unnecessary lol forgot excite scarf several upload scarf fyi maintain hairstyle hold hair snag right sleep type black,5,1368057600
452,B000NBIMY2,wide easy,3,1500336000
453,B000NBIMG0,comfortable pair last mark usa decide usa usa previous hang shove deal,4,1517875200
454,B000NBIMY2,disappointed pair previous bridesmaid miss thin believe fake actual please previous specific right write,1,1469318400
455,B000NBIMY2,expect sure fake havainas last borrow start sol fine,2,1468800000
456,B000NBIMY2,inch,1,1440028800
457,B000NBIMY2,several ordrered long wide tend disappointing tonorder exact arrive thevred pair navy,2,1439596800
458,B000NBIMY2,uncomfortable,2,1435881600
459,B000NBIMY2,blue brazilian green white striped sole disappoint forward win,1,1435190400
460,B000NBIMG0,favorite,5,1471910400
461,B000NBIMY2,comfortable dark brown describe happy prefer slim,3,1415318400
462,B000NBIMY2,correct,2,1407196800
463,B000NBIMG0,rubber sole rub true arch sure casual flat fine wide due arch sandal slim classic last toe hook several accurate pair free havaianas sure prime free help expect,5,1459296000
464,B000NBIMY2,pale arrive dark magic zappos flop happy next,1,1398729600
465,B000NBIMY2,sizes cute comfortable,4,1389571200
466,B000NBIMY2,impregnated supportive less past strap narrow eager drive untoward happen barefooted le provoke right drive fair lol costume adornment repurposed real keeper snug first stay cause old navy mile old navy expect,4,1379116800
467,B000NBIMY2,review excite sing comfortable piece comfortable easy,3,1379030400
468,B000NBIMG0,wrong disappointing,1,1444780800
469,B000NBIMG0,pair strap narrow,1,1444435200
470,B000NBIMY2,wrong send refund ordered,2,1374019200
471,B000NBIMG0,different wrong,2,1442793600
472,B000NBIMG0,happen hear wrong ten buck costco super deceive comfortable surprised stupid sell deal fast couple shoe outside walking,5,1440115200
473,B000NBIMY2,decided,1,1368576000
474,B000NBIMY2,flop wrong help allow whole summarize flop flip flop,1,1359072000
475,B000NBIMG0,fake black close slim swarovski win real,1,1438214400
476,B000NBIMY2,hear flop anxious wrong various include original store online package flop heel least inch sad occur right roommate interested test comfortable,4,1316822400
477,B000NBIMG0,wish range tad squishy rubber last super imagine,3,1431475200
478,B000NBIMG0,slim flop,1,1420761600
479,B000NBIMG0,cut,1,1413676800
480,B000NBIMG0,like pair tiny overhang involve least right comfortable easy high flip live win bother sure create right,3,1400803200
481,B000NBIMG0,expect havaianas havaianas,2,1398211200
482,B000NBIMG0,flip flop thought save online wrong due busy,1,1396742400
483,B000NBIMG0,expect support comfortable,3,1395878400
484,B000NBIMG0,hit miss vary,3,1394928000
485,B000NBIMG0,send flop whole double checked receipt sure live sandal bring,1,1385856000
486,B000NBIMG0,shoe difficult,1,1385769600
487,B000NBIMG0,first bitter sweet comfortable fine send smooth process next shoe purchase second,5,1372550400
488,B000NGJ41W,different wide miss mine uniform,2,1482019200
489,B000NGJ41W,disappointed fell,1,1468972800
490,B000NGJ41W,sizing snug snug comfortable warmer chafe,4,1450742400
491,B000NGJ41W,wearing stack hard side noticeable straight bottom wavy sparkly wish,1,1426809600
492,B000NGJ41W,super picky jewel read wrong super sparkly snug true comfortable sharp sad perfect hurt poor,3,1423526400
493,B000NGJ41W,beautiful,5,1419897600
494,B000NGJ41W,beautiful elegant intend expect,5,1390262400
495,B000NGJ41W,beautiful,4,1376006400
496,B000NGJ41W,real sure real different comparison,1,1374969600
497,B000NGJ41W,substitute real next real naked awful,5,1364342400
498,B000NGJ41W,tight stack high ok recommend shiny ok real,2,1362441600
499,B000NGJ41W,orderd decide wedding last wonderful,5,1354579200
500,B000NGJ41W,saw decide uncomfortable prong poke deal discomfort soo ready thin uncomfortable,2,1336694400
501,B000NGJ41W,read wrong costume worn next wide impressed repackaged,2,1331078400
502,B000NGJ41W,wed expensive lose real real sparkly unreal hard hate type real,2,1323820800
503,B000NGJ41W,mention comfortable prefer imagine middle cz win fall,4,1321833600
504,B000NGJ41W,full sharp setting wash dry uncomfortable feeling cut middle,2,1315180800
505,B000NGJ41W,suppose stackable band prong uncomfortable sharp,3,1300060800
506,B000NGMOT6,unhappy worth,1,1443312000
507,B000NGMOT6,beautiful,4,1437177600
508,B000NGMOT6,pave warehouse dissapointed,1,1418256000
509,B000NGMOT6,simulated noticeable entire like intricate close solid expect tbh different upgrade amazing finish old first experience,4,1405900800
510,B000NJE4DW,true white red annoying left rid remove sol first def white high foot overall beautiful preppy backing catchy stop tell rid annoy,5,1505520000
511,B000O2W8RC,suggest,3,1389052800
512,B000OI56VG,read perfect frame short,2,1326240000
513,B000OI56VG,swim,3,1503619200
514,B000OI56VG,compare last ray ban,4,1491436800
515,B000OI56VG,sure head ship,2,1485043200
516,B000OI56VG,read petite kiddos,3,1482451200
517,B000OI56VG,sm narrow junior clothe etc old narrow short update arrive china wish usa update arrive worth add hope important junior soft expect semi hard,4,1464048000
518,B000OI56VG,true young teen regular,3,1458604800
519,B000OI56VG,short old lens,3,1446681600
520,B000OI56VG,realize packing slip sure,5,1445212800
521,B000OI56VG,head tell child,2,1443830400
522,B000OIKPSU,disappointing expect ruffle thin old worth ship win mislead real poncho fine picture misleading smart hard,1,1325548800
523,B000OI56VG,kid old petite tell frame authentic provide,3,1429142400
524,B000OI56VG,read regular junior junior old,1,1428364800
525,B000OI56VG,old,1,1419552000
526,B000OI56VG,weird lose,1,1419120000
527,B000OI56VG,win petite narrow reach ear read first,1,1410307200
528,B000OI56VG,petite kid old,2,1398211200
529,B000OI56VG,alittle alittle fast,4,1369699200
530,B000OI56VG,expect easy quick process,3,1366934400
531,B000P0X15G,fine,2,1524787200
532,B000P0X15G,average head short wouldnt,1,1522195200
533,B000P0X15G,old largish rat stay,1,1521244800
534,B000P0X15G,ok special,2,1497225600
535,B000P0X15G,atop win old short unable,1,1497139200
536,B000P0X15G,brim floppy old,3,1493596800
537,B000P0X15G,quality old old girl returning drawstring pull hat fell petite,4,1492732800
538,B000P0X15G,happy website navy expect navy hat blue navy,3,1489708800
539,B000P0X15G,guess grandbaby bring,2,1484956800
540,B000P0X15G,stay old,3,1475625600
541,B000P0X15G,floppy adorable,2,1472342400
542,B000P0X15G,old shipping shipping,1,1467590400
543,B000P0X15G,cute excellent wet floppy less sumerged floatie dry,4,1467072000
544,B000P0X15G,floppy wait,2,1465516800
545,B000P0X15G,huge suitable,4,1463011200
546,B000P0X15G,old swallow expect adjustable brim super wide fabric soft rain hard rain stay dry clean perfect shade sun modesty happen,5,1462492800
547,B000P0X15G,brim wide expect hold,4,1462060800
548,B000P0X15G,funny,1,1457308800
549,B000P0X15G,old next prime show tangerine open bright late bright,3,1454112000
550,B000P0X15G,ask different floppy brim hat turn son babywearing brim hit chin fantastic double floppy cover,5,1447027200
551,B000P0X15G,huge appropriate brim,2,1437523200
552,B000P0X15G,brim invoice,1,1436918400
553,B000P0X15G,drawstring wonderful defective super wait defective hop drawstring help aware wide floppy brim wearing hop drawstring brim provide shade disappoint drawstring fell,2,1436832000
554,B000P0X15G,old close tag old wish avoid fabric described,1,1433030400
555,B000P0X15G,solid old expect protect harsh tropical disappointed let compare pro con pro beautiful drawstring allow adjust easy tie chin prefer velcro simple stay lightweight resistant perfect brim sturdy behave dry brim fold brim attach younger different structural superior extended admirable protect harsh sun fold brim fix,3,1431734400
556,B000P0X15G,bright rim wide old,4,1427932800
557,B000P0X15G,sun likely,2,1416268800
558,B000P0X15G,infant brim huge,2,1412208000
559,B000P0X15G,brim floppy,2,1408492800
560,B000P0X15G,yellow pink disappointed freight australia,1,1389052800
561,B000P0X15G,excited stellar wide brim brim floppy old fell end search,2,1368576000
562,B000P0X15G,send exchange right overall,2,1360108800
563,B000PHANNM,dry wet turn mush regain form soggy layed flat terible im thats swim,1,1523836800
564,B000PHANNM,cute,5,1514332800
565,B000PHANNM,looked,2,1505606400
566,B000PHANNM,due digital,1,1502755200
567,B000PHANNM,old,3,1501977600
568,B000PHANNM,first old excellent decide,5,1500336000
569,B000PHANNM,flimsy,1,1496534400
570,B000PHANNM,second awesome perfect hard wet string inside change material hard wait straighten let,4,1493424000
571,B000PHANNM,wrong old,4,1492300800
572,B000PHANNM,thin ear adjuster hard baby lay lean uncomfortable sunday play sunday ear neck lay flat head comfortable,2,1483488000
573,B000PHANNM,perfect old entire stay wet lose dry,5,1473120000
574,B000PHANNM,brim string material hold consider,2,1469145600
575,B000PHANNM,disappoint old impossible child win,1,1467504000
576,B000PHANNM,aware newborn meant,1,1438992000
577,B000PHANNM,avoid close direct save,1,1434931200
578,B000PHANNM,percentile old infant huge grown newborn stretch expect hunter bright string dangle difficult helpful recommended sure,3,1402358400
579,B000PHANNM,last hat adjustable live needle subject old tiny start shimmer adjust string pull depend string tighten side pretty useless replace less trash different,1,1400457600
580,B000PHANNM,kid,4,1399593600
581,B000PHANNM,send eyelet bag throw,1,1336608000
582,B000PHANNM,arrive describe appear communicate happy,1,1301702400
583,B000PMPTF4,strip disappointed florida guess th stink expect,1,1517702400
