text,category
"I thought I'd share a good experience, too.  I bought the APS Quantum 240 zero
footprint drive in May '92 (back when they still used two separate LEDs on the
front panel and the case was metal).  While traveling with it (it was in my
SE/30 Mac bag, on top of the Mac) this past winter, one of the plastic tabs
holding the front panel on broke, so that the right side of the front panel
was coming forward away from the rest of the drive.  I lived with this situation
until it became completely intolerable (which more or less coincided with a
network shutdown at school and a trip out of town I had to take, which gave me
some dead time during which to have the drive sent out).

I called APS for an RMA # and got one, with no questions asked about how the
tab got broken (it was handled a little roughly by airline baggage handlers --
though nothing else was damaged [well, except for the internal speaker in my
modem, which wasn't that well glued down to begin with] -- yeah, yeah, I'm
never flying with my SE/30 again).  And when I called back to ask whether I
could send it in a little later rather than right away, they had no problem
with that -- even when I exceeded the normal valid period for an RMA # by a
day (they're usually good for 10 days).  The front panel was replaced under
warranty, and the drive was shipped back quickly (I mailed it first class
insured on a Saturday by noon from L.A. to Missouri, and it came back by Fed
Ex by Friday [I don't know exactly what day it came back because I was
traveling that week from Wednesday afternoon to Sunday afternoon]).

The only thing that could've been bad was that the first service rep I talked
to, in an attempt to prevent jeopardizing my data, suggested that I take the
drive mechanism out and send just the case.  Unfortunately, I discovered the
day I was mailing the thing, that would necessitate breaking the little
seal and thus voiding the warranty!  Oh, well.",1
"
Ultimately it rests with personal opinion...in my opinion. :-) 


The question doesn't make sense to me. Maybe it would be better to ask,
""What makes a democracy better than [for example] a totalitarian
regim?""",0
,3
"



	No one is forced to blow up airplanes.  Terrorism is a choice
made by people because they do not want to work for peace.


	There are *lots* of military targets in Israel.  There are
lots of legitamate targets in Israel.  Old ladies, children, and
civilians in general are not acceptable targets.

	If the only person you can kill is a civilian, you hold your
fire.  If that means you can't kill anyone, then you can't kill
anyone.  Claiming that civilain targets are acceptable because they
are easy kills is rediculous.


	Did they make a policy of it?


	Did you mean excuse? :)  Killing a soldier and killing a
civilian are two very different acts.


	No, they killed soldiers so that the British government would
leave.  The objective was not to scare civilains, but show that the cost
of staying was way too high.  

	In contrast, a terrorist kills civilains to scare other
civilains.  They use random violence against people to make a point
that no one is safe until their demands are met.  An analogy would be
the Irgun blowing up Harrods or 10 Downing.


	Thats because you missed the essential point of arab
terrorism, which is to scare civilains away from Israel, by killing
those who have something to do with Israel.  It is to kill Jews
because they might be Zionists.  It is to kill people who live in
Israel because of where they live.  The targets are rarely soldiers,
or other people who understand they might be attacked in the line of
duty, but innocent civilians, to underscore the message that no one
who deals with Israel is safe.


	Oh, you mean you favor the Israelis, outnumbered 2 to 1,
outgunned, surrounded by hostile states only one of which has signed a
peace treaty in 45 years?  You favor the Jews, people like Leon
Klofhinger, a cripple who was thrown off a boat because he was Jewish?
You support the right of the Jewish people to live in peace?

	Why, thank you for your support.

Adam

Adam Shostack 				       adam@das.harvard.edu",4
"
I knew when I posted that I was going to get into trouble. Now I suppose I
have to give /5 wheelie demos at the Spring Fling or something.

But you're right, John, it is a chain drive model. I think it goes around
the camshaft and up over the rocker arms or something. Stolen from an early
Spagthorpe design, according to urban legend.",2
"
No, that's the point of evolution, not the point of ""natural
morality"".   Unless, of course, as I have suggested several
times already, ""natural morality"" is just a renaming.


But your ""yes?"" is actually stronger than this.    You are
agreeing that ""every time an organism evolves cooperative 
behaviour"" you are going to call it a ""natural morality.""


Bee dance is a naturally developed piece of cooperative behaviour.",0
"
I don't have a stat, but, unfortunately, I did read generally that both smoking
and belief in the supernatural (occultish garbage) is on the rise here.



This is very interesting.  I thing the principle is sort of the same though:
all ""philosophical"" ideas are generally tried out and tested mostly during
college years.  Whether the idea is christian or atheist doesn't always matter.
But I'd like to say it's because atheists are more intelligent  :)


-- 

regards,

--Adam",0
"
  It wasn't that the Lawson's V&H OWO1 was faster.  If you watch the tape
again, Russell had major backmarker problems before getting onto the banking.
It doesn't matter what bike you have, if you lose your drive, your hosed.",2
"
I don't know about C-5's,  but on C-130's  which are regularly used
for Medium  haul  Personnel transport by the Army,  only have a
funnel and a garden hose  in the aft.  The female personnel
hate long trips in the box cars.",3
"



	Not necessarily.  As Shai points out, political appointments are
based on power.  They are also based on favors owed, coalition
building, and deal making.  While this may have a racist element to
it, I think that its much more fair to attribute it to the ""old boy""
nature of politics.  Now, I'll freely admit that the old boy system
has racist and sexist effects, but I don't think that those are its
purpose, whether in the US, Israel, or elsewhere.



	Here again, you miss out on the old boy nature of politics,
and the existance of back-room deals.  As individuals, these arabs may
not be as well connected as the Jew who gets the job.  I don't like
this aspect of politics, but I understand it exists.

Adam


Adam Shostack 				       adam@das.harvard.edu",4
,2
"
 
    This can be turned around.  The Austrians who should feel guilty about
 their actions during WWII, but don't, justify their anti-semetism by making
 every Israeli action into an atrocity.  The Austrians, Germans and other
 Europeans have extensive trading relations with the Arab block; being 
 pro-Arab is good for business.  I don't think that ethics has a thing to
 do about it.",4
"
Providing safety and security for one's own people is the most
fundamental responsibility of any political entity. For the Palestinian
leadership to refuse to accept this responsibility, i.e. take the
responsibility to protect their people from radical Palestinian elements
who are opposed to the peace process, is reprehensible. To argue that a
Palestinian police force would be established in order to control peaceful
political groups only reinforces the reality that the Palestinian
leadership, so far, can not exercise control over radical Palestinian
elements nor effectively deal with the killing of Palestinians by
Palestinians. This is a problem that can only be solved by the
Palestinian people.
",4
"[...]

  So, in short, the 3/8"" cables seems to be pretty useless, I would guess.

  The larger cable seems to be a much better unit.

  I've got the larger cable - about 5/8"" inch in diameter (actually, I think
its larger), about 4 feet long which coils into a 8 or 9 inch coil, with the
tubular key lock like the U-locks.  It has worked fine for me for two years
now, and *seems* (to me, anyway) that it is very secure.  It doesn't have the
weaknesses that the U-locks have other than the liquid nitrogen trick
supposedly, is much easier to store in my tankbag than a U-lock, and more
versatile.  I got mine from one of the mail-order houses (Motorcycle Accessory
Warehouse, I beleive), for $42.

  In combination with an ignition disable, and a couple of other deterrents,
all I *usually* worry about is vandalism.

Randy Davis                            Email: randy@megatek.com
ZX-11 #00072 Pilot                            {uunet!ucsd}!megatek!randy
DoD #0013",2
