text,category
"
Once again, Koresh closed the door on an agent with a search warrant,
and the door was then perforated by a rain of bullets from the
inside.

They shot first.

",3
"
   A good source of information on Burzynski's method is in *The Cancer Industry*
   by pulitzer-prize nominee Ralph Moss.

Interesting. What book got Moss the pulitzer nomination? None of the
flyers for his books mention this, and none of the Cancer Chronicle
Newsletters that I have mention this either.

   Also, a non-profit organization called ""People Against Cancer,""
   which was formed for the purpose of allowing cancer patients to
   access information regarding cancer therapies not endorsed by the
   cancer industry, but which have shown highly promising results (all
   of which are non-toxic).

Moss is People Against Cancer's Director of Communications. People
Against Cancer seems to offer pretty questionable information, not
exactly the place a cancer patient should be advised to turn to. Most
(maybe all) of the infomation in their latest catalogue concern
treatments that have been shown to be ineffective against cancer, and
many of the treatments are quite dangerous as well.

sdb",2
"Friend's unpleasant experience uring CT scan deleted

I'd suggest writing a detailed letter about the incident to the
hospital administrator. Specify the date and time. If possible the
names of the technicians. 

Send a copy to the clinician under whose care your friend was
admitted. I say this because, though your friend has no argument
with the doctor, I have found that administrators sometimes ignore
complaints until the patient becomes litigious. Clinicians may not
have been informed of the complaint and are very surprised to find
themselves named in a suit.

If there is no response within a week send a follow up letter.
Attach a photocopy of the original letter. Do this weekly until you
do get a response.

CAT scans are non-invasive but they can be very scary. The scanner
can be a bad place for the claustrophobic. There was an interesting
study in the BMJ, about 10 years ago, which found that around 10% of
people who had CAT scans found it so unpleasant that they would
never have another. This compares with 15% who said the same about a
lumbar puncture. ",2
"A well-regulated militia, being necessary to the security of the FREE State,
the right of the people to KEEP and BEAR arms, shall not be infringed.

I know that as a Canadian, I don't have much to stand on...

But, I think that the right to KEEP and BEAR arms is very important to
maintaining a FREE society. The America is still the most enviable
place to live on this Earth (by anyone with their head on straight)
and will stay that way only if more people stand-up PUBLICLY for what
they believe!!

Remember, that if you stand for nothing... You'll fall for anything...
including ""well-meaning"" socialists, they did in Canada.",3
"Did anyone else notice how the question of what federal
laws were violated was brushed aside? I'd like to know
what laws were violated, and on what evidence the orignial
BATF warrants were based.
",3
"

Okay, I'm curious. Why? Are you expectin the Commissioner to fly in and
stand on the pitchers mound to yell at the fans to sit down, or what?

",1
"You're confused.  You are talking about KIRILIAN photography.

Bill is talking KRILLEAN photography.

",2
"

No joke.  Here's another copy for you to save.  NPR, hmmm?  Did they
mention the part about ""The fact of law enforcement access to the
escrowed keys will not be concealed from the American public."" ...?
------------------------------------------------------------------------",3
"I am trying to find out anything I can about available documentation
for IGES and e00(Arc/Info) formats.  If you know anything about these
formats (or just one) PLEASE send me a note.  I don't read this group,
so please send responses to:

mike@prc.utexas.edu

Thank You",0
"
Never claimed it is a bug.



Never claimed it is a bug.



I guess I edited my note on this away from the article I posted to
many newsgroups.

I wrote something about making color modifications quickly
with 8bit quantized images and only at the saving the image to file
process we have to make the modifications to the 24bit image.
This makes sense, because the main use of XV is only viewing images.

Doing many changes to image, we should keep all modifications
in a buffer; and then before making the operations to 24bit image,
we should simplify the operation list for unnecessary operations.



Never claimed it is a bug.
I tried kept sure I don't claim that JPEG is noting else than
a compression algorithm, because I know what the JPEG is.
(You propably misunderstood what I wrote as you have done in many
places so far.)

You also missed what is (were) wrong with XV. However, I did wrote it.
",0
"As I recall from my bout with kidney stones, there isn't any
medication that can do anything about them except relieve the pain.

Either they pass, or they have to be broken up with sound, or they have
to be extracted surgically.

When I was in, the X-ray tech happened to mention that she'd had kidney
stones and children, and the childbirth hurt less.",2
"I think I can explain the ""missing part of a leaf"" story.

I have actually seen a reproduction of that particular Kirlian
photograph, in a book compiled by people who were enthusiasts of
Kirlian photography.  ""That particular photograph"" ... ?  That's
right, the effect has been observed only once.  Even the writers of
the book were inclined to disbelieve in it.  

I conjecture that the maker of that photograph began by placing
a whole leaf between two plates and taking its Kirlian photo.
For his next experiment, he cut the leaf in half, put one half down
between the same two plates, and took another K. p.  The
""missing half"" effect was created by water, oils, etc. left behind 
after the first photo.

This explanation must be tentative, because after all I wasn't there
when it happened.  ",2
